ratio,Spacy_entity,Spacy_tag,Spacy_clean_entities,Wiki_entity,Wiki_tag,Wiki_clean_entities
86,Vor hakk,'PERSON',vor hakk,Vorhak,,vorhak
92,Vor hak,'PERSON',vor hak,Vorhak,,vorhak
94,the  Masque of the Laughing Circus,'ORG',the masque of the laughing circus,Masque of the Laughing Circus,,masque of the laughing circus
83,Castellan Raimer,'PERSON',castellan raimer,Castellan Axe,,castellan axe
83,Castellan  Jakren,'PERSON',castellan jakren,Castellan Axe,,castellan axe
96,Castellan Axes,'PERSON',castellan axes,Castellan Axe,,castellan axe
95,Vanius Arcturon Tybus,'PERSON',vanius arcturon tybus,Vanius Arcturon-Tybus,,vanius arcturon-tybus
94,Dalat Hap Uramedes,'PERSON',dalat hap uramedes,Dalat Hap-Uramedes,,dalat hap-uramedes
85,The Gilded Fist,'PERSON',the gilded fist,Gilded Fist,,gilded fist
88,Kalta Ar,'PERSON',kalta ar,Kalta-Ar,,kalta-ar
84,the Scythes of the Emperor,'ORG',the scythes of the emperor,Eyes of the Emperor,,eyes of the emperor
82,Glory of the Emperor,'PERSON',glory of the emperor,Eyes of the Emperor,,eyes of the emperor
82,the Brides of the Emperor,'PERSON',the brides of the emperor,Eyes of the Emperor,,eyes of the emperor
84,the Tears of the Emperor,'LOC',the tears of the emperor,Eyes of the Emperor,,eyes of the emperor
82,Voice Of the Emperor,'PERSON',voice of the emperor,Eyes of the Emperor,,eyes of the emperor
84,Rise of the  Emperor,'PERSON',rise of the emperor,Eyes of the Emperor,,eyes of the emperor
84,Gaze of the Emperor,'PERSON',gaze of the emperor,Eyes of the Emperor,,eyes of the emperor
88,the Eye of the Emperor,'LOC',the eye of the emperor,Eyes of the Emperor,,eyes of the emperor
82,the  Sabres of the Emperor,'ORG',the sabres of the emperor,Eyes of the Emperor,,eyes of the emperor
81,the Scythes of the Emperor s,'ORG',the scythes of the emperor s,Eyes of the Emperor,,eyes of the emperor
91,s of the Emperor,'ORG',s of the emperor,Eyes of the Emperor,,eyes of the emperor
84,Sons of the Emperor,'ORG',sons of the emperor,Eyes of the Emperor,,eyes of the emperor
82,Krugfist,'PERSON',krugfist,Krushfist,,krushfist
95,Battle of Lion s Gate,'PERSON',battle of lion s gate,Battle of Lion Gate,,battle of lion gate
88,Battle of the Black Star,'PERSON',battle of the black star,Battle of the Black Pyre,,battle of the black pyre
85,the Thunder Legions,'ORG',the thunder legions,Thunder Legion,,thunder legion
88,the Thunder Legion,'ORG',the thunder legion,Thunder Legion,,thunder legion
81,The Hunter Legions,'ORG',the hunter legions,Thunder Legion,,thunder legion
83,the Legion  ,'ORG',the legion,Thunder Legion,,thunder legion
86,Hunter Legions,'ORG',hunter legions,Thunder Legion,,thunder legion
92,the  Magisterium Lex Ultima,'ORG',the magisterium lex ultima,Magisterium Lex Ultima,,magisterium lex ultima
84,Blood Axe,'ORG',blood axe,Blood Game,,blood game
82,Custodian Tribune Tribune,'ORG',custodian tribune tribune,Custodian Tribunate,,custodian tribunate
90,the  Custodian Tribunate,'ORG',the custodian tribunate,Custodian Tribunate,,custodian tribunate
85,the Custodian Tribune,'ORG',the custodian tribune,Custodian Tribunate,,custodian tribunate
82,Alaks tar,'LOC',alaks tar,Calastar,,calastar
82,Callistar   ,'PERSON',callistar,Calastar,,calastar
88,the Impossible City,'LOC',the impossible city,Impossible City,,impossible city
84,the  Lucifer Blacks,'ORG',the lucifer blacks,Lucifer Black,,lucifer black
93,a Lucifer Black,'PERSON',a lucifer black,Lucifer Black,,lucifer black
97,Cor bax Utterblight,'PERSON',cor bax utterblight,Corbax Utterblight,,corbax utterblight
88,the  Master of the Forge,'PERSON',the master of the forge,Masters of the Forge,,masters of the forge
93,a Master of the Forge,'PERSON',a master of the forge,Masters of the Forge,,masters of the forge
81,Masters of the Marches,'PERSON',masters of the marches,Masters of the Forge,,masters of the forge
82,Master of the Gates,'ORG',master of the gates,Masters of the Forge,,masters of the forge
85,Master of the Charge,'ORG',master of the charge,Masters of the Forge,,masters of the forge
81,Master of the Vox,'PERSON',master of the vox,Masters of the Forge,,masters of the forge
85,Masters of the Rites,'ORG',masters of the rites,Masters of the Forge,,masters of the forge
92,the  Troupe of Joyful Tears,'ORG',the troupe of joyful tears,Troupe of Joyful Tears,,troupe of joyful tears
83,Kullen,'PERSON',kullen,Ullden,,ullden
86,Darstan,'PERSON',darstan,Dhartan,,dhartan
86,Khartan,'NORP',khartan,Dhartan,,dhartan
94,Macro Arae Shrike,'PERSON',macro arae shrike,Macro Arae-Shrike,,macro arae-shrike
82,Space Marine s,'ORG',space marine s,Space Marine Honours,,space marine honours
87,Space Marine Honour Guards,'ORG',space marine honour guards,Space Marine Honours,,space marine honours
81,Space Marine Khan,'PERSON',space marine khan,Space Marine Honours,,space marine honours
84,Space Marine  Honour Guard,'ORG',space marine honour guard,Space Marine Honours,,space marine honours
82,Space Marine Forces,'ORG',space marine forces,Space Marine Honours,,space marine honours
84,A Master of Signal,'PERSON',a master of signal,Master of the Signal,,master of the signal
95,A Master of the Signal,'PERSON',a master of the signal,Master of the Signal,,master of the signal
88,the Secoris System,'LOC',the secoris system,Secoris System,,secoris system
84,the Ceoris System,'LOC',the ceoris system,Secoris System,,secoris system
81,the Seocris System,'LOC',the seocris system,Secoris System,,secoris system
82,Vulgariate,'NORP',vulgariate,Vulgate,,vulgate
88,the Crythe Cluster,'LOC',the crythe cluster,Crythe Cluster,,crythe cluster
88,the Caucasus Wastes,'LOC',the caucasus wastes,Caucasus Wastes,,caucasus wastes
88,A Null Maiden,'PERSON',a null maiden,Null Maidens,,null maidens
83,the   Null Maidens,'ORG',the  null maidens,Null Maidens,,null maidens
86,the Null Maidens,'NORP',the null maidens,Null Maidens,,null maidens
81,Viduity Anthology Short Story,'ORG',viduity anthology short story,Family (Anthology Short Story),,family (anthology short story)
97,Viduity Anthology Short Story,'ORG',viduity anthology short story,Viduity (Anthology Short Story),,viduity (anthology short story)
94,Inferno! Magazine,'ORG',inferno! magazine,Inferno! (Magazine),,inferno! (magazine)
87,the Black Chalice,'ORG',the black chalice,Black Chalice,,black chalice
85,Malfian System,'ORG',malfian system,Malak System,,malak system
85,Karlack System,'ORG',karlack system,Malak System,,malak system
83,Maesa System,'LOC',maesa system,Malak System,,malak system
83,Miral System,'LOC',miral system,Malak System,,malak system
86,the Malak System,'LOC',the malak system,Malak System,,malak system
83,Amadeo,'PERSON',amadeo,Amedeo,,amedeo
82,the  Machine,'PERSON',the machine,Woe Machine,,woe machine
96,Woe Machines,'ORG',woe machines,Woe Machine,,woe machine
88,the Desaderian Gulf,'LOC',the desaderian gulf,Desaderian Gulf,,desaderian gulf
96,Khaine s Gate,'LOC',khaine s gate,Khaines Gate,,khaines gate
86,the  Quarry World,'LOC',the quarry world,Quarry World,,quarry world
96,Quarry Worlds,'LOC',quarry worlds,Quarry World,,quarry world
92,A  Quarry World,'LOC',a quarry world,Quarry World,,quarry world
98,Technomandrite Crypteks,'PERSON',technomandrite crypteks,Technomandrite Cryptek,,technomandrite cryptek
88,Enkidu System,'ORG',enkidu system,Xendu System,,xendu system
83,the Trailing  ,'LOC',the trailing,The Stilling,,the stilling
85,This Knight Armiger,'PERSON',this knight armiger,Knight Armiger,,knight armiger
86,the Battlefleet Obscurus,'ORG',the battlefleet obscurus,Battlefleet Obscuras,,battlefleet obscuras
81,Battlefleet Ranks,'ORG',battlefleet ranks,Battlefleet Obscuras,,battlefleet obscuras
86,Iron Warriors Legion,'ORG',iron warriors legion,Dragon Warriors (Legion),,dragon warriors (legion)
81,lian Crusade,'PERSON',lian crusade,Ajaxian Crusade,,ajaxian crusade
81,a  Black Crusade,'ORG',a black crusade,Blackfang Crusade,,blackfang crusade
89,The Blackfang Crusade,'PERSON',the blackfang crusade,Blackfang Crusade,,blackfang crusade
81,Blood Crusades,'ORG',blood crusades,Bloodswarm Crusade,,bloodswarm crusade
87,the Children s Crusade,'ORG',the children s crusade,Childrens Crusade,,childrens crusade
89,the Desmaxian Crusade,'ORG',the desmaxian crusade,Desmaxian Crusade,,desmaxian crusade
89,the Palatine Crusade,'ORG',the palatine crusade,Palatine Crusade,,palatine crusade
81,Palatine Cluster,'LOC',palatine cluster,Palatine Crusade,,palatine crusade
81,Thunder Crusade,'ORG',thunder crusade,Thangdron Crusade,,thangdron crusade
84,the Thangdorn Crusade,'ORG',the thangdorn crusade,Thangdron Crusade,,thangdron crusade
84,Charon Crusade,'ORG',charon crusade,Thangdron Crusade,,thangdron crusade
84,the  Codex Astartes,'ORG',the codex astartes,Codex Astates,,codex astates
81,the   Codex Astartes,'ORG',the  codex astartes,Codex Astates,,codex astates
87,the  Codex Astates,'ORG',the codex astates,Codex Astates,,codex astates
81,Index Astartes,'ORG',index astartes,Codex Astates,,codex astates
87,a   Codex Astartes,'ORG',a  codex astartes,Codex Astates,,codex astates
85,Benedictine,'NORP',benedictine,Benedictine War,,benedictine war
81,Dominus Pattern Knight,'PERSON',dominus pattern knight,Dominus Pattern,,dominus pattern
82,the Cult Mechanicus,'ORG',the cult mechanicus,Helm Mechanicus,,helm mechanicus
83,the  Mechanicum  ,'LOC',the mechanicum,Helm Mechanicus,,helm mechanicus
81,the Mechanicus of  ,'ORG',the mechanicus of,Helm Mechanicus,,helm mechanicus
88,Nobilite,'NORP',nobilite,nobility,,nobility
91,Inquisition,'ORG',inquisition,Inguisition,,inguisition
86,Inquisiton,'ORG',inquisiton,Inguisition,,inguisition
86,Inquistion,'ORG',inquistion,Inguisition,,inguisition
86,Inqusition,'ORG',inqusition,Inguisition,,inguisition
84,the Sons of Horus,'ORG',the sons of horus,Sons  of Horus,,sons  of horus
85,Sons of Russ,'ORG',sons of russ,Sons  of Horus,,sons  of horus
81,the Sons of Horus’,'ORG',the sons of horus’,Sons  of Horus,,sons  of horus
81,the ‘Sons of Horus,'PERSON',the ‘sons of horus,Sons  of Horus,,sons  of horus
81,Imperial Bionics,'ORG',imperial bionics,Imperial Bastion,,imperial bastion
91,the Dentares Suppression,'ORG',the dentares suppression,Dentares Suppression,,dentares suppression
94,Y polleon,'PERSON',y polleon,Ypolleon,,ypolleon
84,All Kabalite Warriors,'ORG',all kabalite warriors,Kaballite Warrior,,kaballite warrior
84,the Kabalite Warriors,'ORG',the kabalite warriors,Kaballite Warrior,,kaballite warrior
83,Kartono,'PERSON',kartono,Katon,,katon
89,Kato,'PERSON',kato,Katon,,katon
83,eskaton,'PERSON',eskaton,Katon,,katon
83,Hekaton   ,'PERSON',hekaton,Katon,,katon
91,Kaston,'PERSON',kaston,Katon,,katon
89,aton,'PERSON',aton,Katon,,katon
88,the  Oblivion Knights Centura,'ORG',the oblivion knights centura,Oblivion Knights-Centura,,oblivion knights-centura
88,Talos System,'LOC',talos system,Talasa System,,talasa system
81,Tanagra System,'LOC',tanagra system,Talasa System,,talasa system
82,the  Pauper Princes,'ORG',the pauper princes,Cult of the Pauper Princes,,cult of the pauper princes
93,the Cult of the  Pauper Princes,'ORG',the cult of the pauper princes,Cult of the Pauper Princes,,cult of the pauper princes
90,the Cult of the  Pauper Princes  s,'ORG',the cult of the pauper princes s,Cult of the Pauper Princes,,cult of the pauper princes
88,the Coven of Twelve,'ORG',the coven of twelve,Coven of Twelve,,coven of twelve
92,the ConFed Gun Brotherhoods,'ORG',the confed gun brotherhoods,ConFed Gun Brotherhoods,,confed gun brotherhoods
85,the  Geno Two Five Chilliad,'ORG',the geno two five chilliad,Geno Two-Five Chiliad,,geno two-five chiliad
81,Kimmerine Corps,'ORG',kimmerine corps,Kimmerine Corps Bellum,,kimmerine corps bellum
90,the Uralian Stormlords,'NORP',the uralian stormlords,Uralian Stormlords,,uralian stormlords
87,the Ymga Monolith,'ORG',the ymga monolith,Ymga Monolith,,ymga monolith
88,the Revenant Stars,'LOC',the revenant stars,Revenant Stars,,revenant stars
82,Bloodspitter,'PERSON',bloodspitter,Bloodspike,,bloodspike
83,The Bloodspike,'PERSON',the bloodspike,Bloodspike,,bloodspike
90,Bloodspite,'PERSON',bloodspite,Bloodspike,,bloodspike
91,The Invasion of Taladorn,'PERSON',the invasion of taladorn,Invasion of Taladorn,,invasion of taladorn
82,Invasion of Ullanor,'PERSON',invasion of ullanor,Invasion of Taladorn,,invasion of taladorn
89,ts Grand Master,'PERSON',ts grand master,Grand Master,,grand master
83,the Bane Stars,'LOC',the bane stars,Bane Stars,,bane stars
89,Banestar,'PERSON',banestar,Bane Stars,,bane stars
82,Barren Stars,'LOC',barren stars,Bane Stars,,bane stars
84,Bale Star,'PERSON',bale star,Bane Stars,,bane stars
96,Martyr s Rest,'LOC',martyr s rest,Martyrs Rest,,martyrs rest
97,Zanatov s Harbour,'LOC',zanatov s harbour,Zanatovs Harbour,,zanatovs harbour
86,Shariax,'ORG',shariax,Soharia,,soharia
81,Bar el System,'ORG',bar el system,Barolyr System,,barolyr system
88,the  Thalassi Sector,'LOC',the thalassi sector,Thalassi Sector,,thalassi sector
87,the Quarantined Worlds,'LOC',the quarantined worlds,Quarantined World,,quarantined world
90,the  Horns of the Abyss,'LOC',the horns of the abyss,Horns of the Abyss,,horns of the abyss
88,the   Horns of the Abyss,'LOC',the  horns of the abyss,Horns of the Abyss,,horns of the abyss
93,Kavardia,'ORG',kavardia,Avardia,,avardia
92,the  Iconoclast Knight House,'ORG',the iconoclast knight house,Iconoclast Knight House,,iconoclast knight house
82,the  Spear,'PERSON',the spear,Helspear,,helspear
86,Hespar,'PERSON',hespar,Helspear,,helspear
89,the Master of Executions,'PERSON',the master of executions,Masters of Executions,,masters of executions
81,Cerastus Lancer,'PERSON',cerastus lancer,Knight Cerastus Lancer,,knight cerastus lancer
88,Necromundan Regiment,'ORG',necromundan regiment,Necromunda 8th Regiment,,necromunda 8th regiment
88,Necromunda Regiments,'ORG',necromunda regiments,Necromunda 8th Regiment,,necromunda 8th regiment
85,the Necromundan 12th Regiment,'ORG',the necromundan 12th regiment,Necromunda 8th Regiment,,necromunda 8th regiment
81,The  Necromunda Regiments,'ORG',the necromunda regiments,Necromunda 8th Regiment,,necromunda 8th regiment
90,the Necromundan 8th Regiment,'ORG',the necromundan 8th regiment,Necromunda 8th Regiment,,necromunda 8th regiment
86,the  Blade of Perdition s,'PERSON',the blade of perdition s,Blade of Perdition,,blade of perdition
92,Dawn Breakers,'ORG',dawn breakers,Dawnbreaker,,dawnbreaker
90,The  Seran Tok Mercantile Leagues,'ORG',the seran tok mercantile leagues,Seran-Tok Mercantile Leagues,,seran-tok mercantile leagues
81,Boetia System,'LOC',boetia system,Poretta System,,poretta system
88,the  Poretta System,'ORG',the poretta system,Poretta System,,poretta system
92,the  Cthonian Mining Guilds,'ORG',the cthonian mining guilds,Cthonian Mining Guilds,,cthonian mining guilds
86,Preceptories,'ORG',preceptories,Preceptor,,preceptor
82,the Preceptor,'PERSON',the preceptor,Preceptor,,preceptor
89,the Golden Ambassador,'PERSON',the golden ambassador,Golden Ambassador,,golden ambassador
82,Stealer,'PERSON',stealer,stealthers,,stealthers
82,Stealth  ,'ORG',stealth,stealthers,,stealthers
83,Desaan,'PERSON',desaan,Fesaan,,fesaan
96,Nem yar Atoll,'LOC',nem yar atoll,Nemyar Atoll,,nemyar atoll
92,Anarkh ad nron,'PERSON',anarkh ad nron,Anarkhadnron,,anarkhadnron
90,An kha arak,'PERSON',an kha arak,Ankhaarak,,ankhaarak
94,Khan zhar,'PERSON',khan zhar,Khanzhar,,khanzhar
93,Kar voth,'PERSON',kar voth,Karvoth,,karvoth
92,Andromeda 17,'PERSON',andromeda 17,Andromeda-17,,andromeda-17
88,Voidsmen at Arms,'ORG',voidsmen at arms,Voidsmen-at-Arms,,voidsmen-at-arms
88,Autarchs,'NORP',autarchs,Autarach,,autarach
82,the Order of Our Martyred Lady,'ORG',the order of our martyred lady,Order of the Martyred Lady,,order of the martyred lady
93,the  Order of the Martyred Lady,'ORG',the order of the martyred lady,Order of the Martyred Lady,,order of the martyred lady
88,the  Lingua Technis,'ORG',the lingua technis,Lingua Technis,,lingua technis
90,Heliosa 78,'PERSON',heliosa 78,Heliosa-78,,heliosa-78
86,Mont ka,'PERSON',mont ka,Mont’ka,,mont’ka
88,the Odoacer System,'LOC',the odoacer system,Odoacer System,,odoacer system
92,Ephroi,'NORP',ephroi,Ephoroi,,ephoroi
86,the  Sons of Bael,'PERSON',the sons of bael,Sons of Bael,,sons of bael
81,Adeptus Astra Telepathica,'ORG',adeptus astra telepathica,Ordo Astra Telepathica,,ordo astra telepathica
84,the Astra Telepathica,'ORG',the astra telepathica,Ordo Astra Telepathica,,ordo astra telepathica
88,Destroyer Cadres,'ORG',destroyer cadres,Destroyer Blades,,destroyer blades
81,Destroyer Squads,'ORG',destroyer squads,Destroyer Blades,,destroyer blades
81,Destroyeres,'ORG',destroyeres,Destroyer Blades,,destroyer blades
94,The Masque of the Dreaming Shadow,'PERSON',the masque of the dreaming shadow,Masque of the Dreaming Shadow,,masque of the dreaming shadow
88,the Cosmic Serpent,'PERSON',the cosmic serpent,Cosmic Serpent,,cosmic serpent
82,the Cosmic Serpent s,'PERSON',the cosmic serpent s,Cosmic Serpent,,cosmic serpent
82,the  Sisters of Silence,'ORG',the sisters of silence,Three Sisters of Spite,,three sisters of spite
92,the  Three Sisters of Spite,'ORG',the three sisters of spite,Three Sisters of Spite,,three sisters of spite
92,Renders,'NORP',renders,Render,,render
88,the  Windreth Falls,'LOC',the windreth falls,Windreth Falls,,windreth falls
81,The  Underworld,'PERSON',the underworld,Thunders Word,,thunders word
83,Sundersword,'PERSON',sundersword,Thunders Word,,thunders word
93,The Gunmetalican 13th Armoured Regiment,'ORG',the gunmetalican 13th armoured regiment,Gunmetallican 13th Armoured Regiment,,gunmetallican 13th armoured regiment
82,Tallarn 44th Armoured Regiment,'ORG',tallarn 44th armoured regiment,Gunmetallican 13th Armoured Regiment,,gunmetallican 13th armoured regiment
95,the  Gunmetallican 13th Armoured Regiment,'ORG',the gunmetallican 13th armoured regiment,Gunmetallican 13th Armoured Regiment,,gunmetallican 13th armoured regiment
84,the  Council,'ORG',the council,The Coil,,the coil
88,The  Cold,'PERSON',the cold,The Coil,,the coil
83,Watch Station s,'ORG',watch station s,Watch Station Castiel,,watch station castiel
83,the Black Zone,'LOC',the black zone,Black Zone,,black zone
83,Berin,'LOC',berin,Belkrin,,belkrin
91,the  Bastion of Judgement,'LOC',the bastion of judgement,Bastion of Judgement,,bastion of judgement
88,The  Descaal Lancers,'ORG',the descaal lancers,Descaal Lancers,,descaal lancers
90,the Iaxian Tithe Guard,'ORG',the iaxian tithe guard,Iaxian Tithe Guard,,iaxian tithe guard
92,I   Iaxian Tithe Guard,'PERSON',i  iaxian tithe guard,Iaxian Tithe Guard,,iaxian tithe guard
82,Kharak 21st,'PERSON',kharak 21st,Karlack 1st,,karlack 1st
85,the  Karlack 1st,'ORG',the karlack 1st,Karlack 1st,,karlack 1st
81,Tekarn Armoured forces,'ORG',tekarn armoured forces,Tekarn Armoured,,tekarn armoured
